Language	Type	ModelID	AUC
Uyghur-Adap	RANDOM_BY_TYPE	845955	4.94936275482
Uyghur-Adap	RANDOM_BY_TYPE	846844	4.95176553726
Uyghur-Adap	RANDOM_BY_TYPE	8478358	4.95034360886
Uyghur-Adap	RANDOM_BY_TYPE	8480897	4.95575094223
Uyghur-Adap	RANDOM_BY_TYPE	8530863	4.95401000977
Uyghur-Adap	RANDOM_BY_TYPE	8547574	4.94657659531
Uyghur-Adap	RANDOM_BY_TYPE	8561548	4.95225429535
Uyghur-Adap	RANDOM_BY_TYPE	8577147	4.95546770096
Uyghur-Adap	RANDOM_BY_TYPE	8609608	4.94955301285
Uyghur-Adap	RANDOM_BY_TYPE	8632742	4.95100069046
Uyghur-Adap	RANDOM_BY_TYPE	8649700	4.94953918457
Uyghur-Adap	RANDOM_BY_TYPE	8685636	4.94609069824
Uyghur-Adap	RANDOM_BY_TYPE	8701441	4.95147418976
Uyghur-Adap	RANDOM_BY_TYPE	8730878	4.95605659485
Uyghur-Adap	RANDOM_BY_TYPE	8737865	4.9447016716
Uyghur-Adap	RANDOM_BY_TYPE	8749181	4.95256710052
Uyghur-Adap	RANDOM_BY_TYPE	8775454	4.9528131485
Uyghur-Adap	RANDOM_BY_TYPE	8866138	4.94846534729
Uyghur-Adap	RANDOM_BY_TYPE	8884432	4.95531225204
Uyghur-Adap	RANDOM_BY_TYPE	8913785	4.94857263565
Uyghur-Adap	RANDOM_BY_TYPE	8932937	4.9456782341
Uyghur-Adap	RANDOM_BY_TYPE	8945683	4.94748687744
Uyghur-Adap	RANDOM_BY_TYPE	8980713	4.94967508316
Uyghur-Adap	RANDOM_BY_TYPE	9005001	4.94901943207
Uyghur-Adap	RANDOM_BY_TYPE	9026291	4.94516277313
Uyghur-Adap	RANDOM_BY_TYPE	9060070	4.94643640518
Uyghur-Adap	RANDOM_BY_TYPE	9061026	4.95147180557
Uyghur-Adap	RANDOM_BY_TYPE	909940	4.94853496552
Uyghur-Adap	RANDOM_BY_TYPE	9105696	4.95439624786
Uyghur-Adap	RANDOM_BY_TYPE	918473	4.9483332634
Uyghur-Adap	RANDOM_BY_TYPE	9227186	4.94929027557
Uyghur-Adap	RANDOM_BY_TYPE	9248690	4.95130157471
Uyghur-Adap	RANDOM_BY_TYPE	9281378	4.9508805275
Uyghur-Adap	RANDOM_BY_TYPE	931044	4.94562768936
Uyghur-Adap	RANDOM_BY_TYPE	9317295	4.94761276245
Uyghur-Adap	RANDOM_BY_TYPE	9352921	4.95011377335
Uyghur-Adap	RANDOM_BY_TYPE	9360204	4.96346282959
Uyghur-Adap	RANDOM_BY_TYPE	9389349	4.94602012634
Uyghur-Adap	RANDOM_BY_TYPE	9418728	4.9483499527
Uyghur-Adap	RANDOM_BY_TYPE	9443367	4.96208715439
Uyghur-Adap	RANDOM_BY_TYPE	9487733	4.95065116882
Uyghur-Adap	RANDOM_BY_TYPE	9605973	4.96381568909
Uyghur-Adap	RANDOM_BY_TYPE	964709	4.96305990219
Uyghur-Adap	RANDOM_BY_TYPE	966342	4.95146942139
Uyghur-Adap	RANDOM_BY_TYPE	969295	4.95524406433
Uyghur-Adap	RANDOM_BY_TYPE	970290	4.94773054123
Uyghur-Adap	RANDOM_BY_TYPE	9724047	4.95628070831
Uyghur-Adap	RANDOM_BY_TYPE	9731187	4.95628547668
Uyghur-Adap	RANDOM_BY_TYPE	9735432	4.94570398331
Uyghur-Adap	RANDOM_BY_TYPE	9761761	4.95645618439
Uyghur-Adap	RANDOM_BY_TYPE	9765814	4.95123004913
Uyghur-Adap	RANDOM_BY_TYPE	9769639	4.94995975494
Uyghur-Adap	RANDOM_BY_TYPE	9799719	4.94698858261
Uyghur-Adap	RANDOM_BY_TYPE	9821725	4.95229101181
Uyghur-Adap	RANDOM_BY_TYPE	9849850	4.94776821136
Uyghur-Adap	RANDOM_BY_TYPE	9889532	4.94792842865
Uyghur-Adap	RANDOM_BY_TYPE	9890243	4.94817781448
Uyghur-Adap	RANDOM_BY_TYPE	9901345	4.96049785614
Uyghur-Adap	RANDOM_BY_TYPE	9934804	4.95226764679
Uyghur-Adap	RANDOM_BY_TYPE	9962025	4.9442615509
Uyghur-Adap	GROUND	1053012	4.94585084915
Uyghur-Adap	GROUND	1070641	4.95201253891
Uyghur-Adap	GROUND	1099509	4.94478225708
Uyghur-Adap	GROUND	1168448	4.95667362213
Uyghur-Adap	GROUND	1267331	4.94989967346
Uyghur-Adap	GROUND	1270055	4.94929027557
Uyghur-Adap	GROUND	1545738	4.94314241409
Uyghur-Adap	GROUND	155658	4.94969272614
Uyghur-Adap	GROUND	1617499	4.95891904831
Uyghur-Adap	GROUND	1635495	4.94620609283
Uyghur-Adap	GROUND	1671742	4.94114732742
Uyghur-Adap	GROUND	1735219	4.94754457474
Uyghur-Adap	GROUND	1834910	4.95210027695
Uyghur-Adap	GROUND	1998421	4.93977403641
Uyghur-Adap	GROUND	2027018	4.94380569458
Uyghur-Adap	GROUND	2101148	4.94790315628
Uyghur-Adap	GROUND	2140812	4.95238161087
Uyghur-Adap	GROUND	2233113	4.93759250641
Uyghur-Adap	GROUND	2241150	4.94984292984
Uyghur-Adap	GROUND	2280164	4.95215463638
Uyghur-Adap	GROUND	2360342	4.94555473328
Uyghur-Adap	GROUND	236626	4.95049333572
Uyghur-Adap	GROUND	2412590	4.94816493988
Uyghur-Adap	GROUND	2449125	4.94952297211
Uyghur-Adap	GROUND	2477259	4.94911623001
Uyghur-Adap	GROUND	252333	4.9412727356
Uyghur-Adap	GROUND	2616989	4.94630050659
Uyghur-Adap	GROUND	2758334	4.94223022461
Uyghur-Adap	GROUND	2779721	4.95247077942
Uyghur-Adap	GROUND	2844224	4.94773578644
Uyghur-Adap	GROUND	2904307	4.95011234283
Uyghur-Adap	GROUND	2910346	4.9503493309
Uyghur-Adap	GROUND	300293	4.95003700256
Uyghur-Adap	GROUND	3020457	4.95056533813
Uyghur-Adap	GROUND	3057187	4.94361400604
Uyghur-Adap	GROUND	3152710	4.94891214371
Uyghur-Adap	GROUND	3157372	4.95115566254
Uyghur-Adap	GROUND	3168615	4.95030498505
Uyghur-Adap	GROUND	3315011	4.9424290657
Uyghur-Adap	GROUND	3445244	4.95372915268
Uyghur-Adap	GROUND	3759245	4.94642686844
Uyghur-Adap	GROUND	383947	4.94934082031
Uyghur-Adap	GROUND	3852660	4.94041156769
Uyghur-Adap	GROUND	3890791	4.95737504959
Uyghur-Adap	GROUND	3976646	4.9516377449
Uyghur-Adap	GROUND	3986728	4.94775772095
Uyghur-Adap	GROUND	4010137	4.94539499283
Uyghur-Adap	GROUND	4060414	4.94751405716
Uyghur-Adap	GROUND	4179226	4.9508600235
Uyghur-Adap	GROUND	4286249	4.94502449036
Uyghur-Adap	GROUND	4362339	4.95361614227
Uyghur-Adap	GROUND	4580602	4.94929647446
Uyghur-Adap	GROUND	4596071	4.94603204727
Uyghur-Adap	GROUND	4627179	4.94226932526
Uyghur-Adap	GROUND	4636560	4.94452047348
Uyghur-Adap	GROUND	4658044	4.94619274139
Uyghur-Adap	GROUND	468813	4.94721364975
Uyghur-Adap	GROUND	4763863	4.94928836823
Uyghur-Adap	GROUND	4877129	4.95327854156
Uyghur-Adap	GROUND	5021809	4.9451417923
Uyghur-Adap	GROUND	5045866	4.94707012177
Uyghur-Adap	GROUND	5102086	4.94734048843
Uyghur-Adap	GROUND	5265128	4.95412969589
Uyghur-Adap	GROUND	5313392	4.94890928268
Uyghur-Adap	GROUND	5316553	4.95606946945
Uyghur-Adap	GROUND	5428402	4.95644283295
Uyghur-Adap	GROUND	5451329	4.94819879532
Uyghur-Adap	GROUND	5474112	4.93909358978
Uyghur-Adap	GROUND	5553233	4.94788885117
Uyghur-Adap	GROUND	5681832	4.94449901581
Uyghur-Adap	GROUND	5938547	4.94740962982
Uyghur-Adap	GROUND	5961348	4.94980287552
Uyghur-Adap	GROUND	6034952	4.94896030426
Uyghur-Adap	GROUND	6155296	4.94929409027
Uyghur-Adap	GROUND	6197537	4.95361852646
Uyghur-Adap	GROUND	6217638	4.94064903259
Uyghur-Adap	GROUND	6227324	4.94593667984
Uyghur-Adap	GROUND	6230356	4.94762802124
Uyghur-Adap	GROUND	6271716	4.95019197464
Uyghur-Adap	GROUND	6331393	4.95988178253
Uyghur-Adap	GROUND	633563	4.94904851913
Uyghur-Adap	GROUND	6345208	4.94466590881
Uyghur-Adap	GROUND	6413092	4.9506778717
Uyghur-Adap	GROUND	6415326	4.94910860062
Uyghur-Adap	GROUND	6472753	4.94466781616
Uyghur-Adap	GROUND	6507821	4.94800615311
Uyghur-Adap	GROUND	6509719	4.9536190033
Uyghur-Adap	GROUND	6512615	4.93887424469
Uyghur-Adap	GROUND	6665829	4.94979715347
Uyghur-Adap	GROUND	6779081	4.9503288269
Uyghur-Adap	GROUND	6780138	4.94376802444
Uyghur-Adap	GROUND	6809042	4.94743728638
Uyghur-Adap	GROUND	6924221	4.95274877548
Uyghur-Adap	GROUND	7204117	4.95566368103
Uyghur-Adap	GROUND	7251275	4.94525957108
Uyghur-Adap	GROUND	729949	4.95441865921
Uyghur-Adap	GROUND	7629796	4.95159673691
Uyghur-Adap	GROUND	7685727	4.94231033325
Uyghur-Adap	GROUND	7685901	4.94739580154
Uyghur-Adap	GROUND	7714012	4.9427075386
Uyghur-Adap	GROUND	7732758	4.94615459442
Uyghur-Adap	GROUND	7749937	4.95248508453
Uyghur-Adap	GROUND	7922456	4.94309711456
Uyghur-Adap	GROUND	7978649	4.96027946472
Uyghur-Adap	GROUND	8036931	4.94356822968
Uyghur-Adap	GROUND	8114681	4.94705915451
Uyghur-Adap	GROUND	8290713	4.94185018539
Uyghur-Adap	GROUND	8430677	4.94852256775
Uyghur-Adap	GROUND	8481091	4.94751405716
Uyghur-Adap	GROUND	8513974	4.94233560562
Uyghur-Adap	GROUND	8845636	4.95379734039
Uyghur-Adap	GROUND	8857812	4.94619035721
Uyghur-Adap	GROUND	8947813	4.94879245758
Uyghur-Adap	GROUND	8983025	4.94027614594
Uyghur-Adap	GROUND	9061245	4.9480471611
Uyghur-Adap	GROUND	9160993	4.94849014282
Uyghur-Adap	GROUND	9186710	4.94515657425
Uyghur-Adap	GROUND	9233347	4.94849920273
Uyghur-Adap	GROUND	9278644	4.94819545746
Uyghur-Adap	GROUND	9380821	4.95290470123
Uyghur-Adap	GROUND	9396125	4.93483018875
Uyghur-Adap	GROUND	9400704	4.94753456116
Uyghur-Adap	GROUND	9435583	4.95999622345
Uyghur-Adap	GROUND	9447673	4.94804048538
Uyghur-Adap	GROUND	9460273	4.94814395905
Uyghur-Adap	GROUND	9475812	4.94311952591
Uyghur-Adap	GROUND	9525241	4.94270038605
Uyghur-Adap	GROUND	9531519	4.9559545517
Uyghur-Adap	GROUND	9591389	4.94582748413
Uyghur-Adap	GROUND	9788755	4.94376802444
Uyghur-Adap	GROUND	9861450	4.94818115234
Uyghur-Adap	GROUND	9986158	4.94503927231
Bambara-Adap	REAL_REAL	1305033	8.07338905334
Bambara-Adap	REAL_REAL	1599504	8.02393436432
Bambara-Adap	REAL_REAL	2834827	8.06923103333
Bambara-Adap	REAL_REAL	32805	8.12026596069
Bambara-Adap	REAL_REAL	364997	8.08717727661
Bambara-Adap	REAL_REAL	3940802	8.0454044342
Bambara-Adap	REAL_REAL	4812992	8.03898048401
Bambara-Adap	REAL_REAL	5472898	8.10518932343
Bambara-Adap	REAL_REAL	5715012	8.12833786011
Bambara-Adap	REAL_REAL	5807448	8.07170200348
Bambara-Adap	REAL_REAL	5826022	8.07991313934
Bambara-Adap	REAL_REAL	5848436	8.06513309479
Bambara-Adap	REAL_REAL	6064253	8.05042362213
Bambara-Adap	REAL_REAL	6126865	8.07747459412
Bambara-Adap	REAL_REAL	6197943	8.05878829956
Bambara-Adap	REAL_REAL	6383834	8.05242729187
Bambara-Adap	REAL_REAL	6419434	8.06077003479
Bambara-Adap	REAL_REAL	6463898	8.05657196045
Bambara-Adap	REAL_REAL	6748395	8.05097103119
Bambara-Adap	REAL_REAL	6830154	8.04687786102
Bambara-Adap	REAL_REAL	7448175	8.06335926056
Bambara-Adap	REAL_REAL	7605209	8.08760261536
Bambara-Adap	REAL_REAL	779109	8.08692455292
Bambara-Adap	REAL_REAL	7962616	8.0507850647
Bambara-Adap	REAL_REAL	8350652	8.05561542511
Bambara-Adap	REAL_REAL	8757887	8.08475112915
Bambara-Adap	REAL_REAL	8771904	8.07136249542
Bambara-Adap	REAL_REAL	906146	8.15522289276
Bambara-Adap	REAL_REAL	9415034	8.10511398315
Bambara-Adap	RANDOM_BY_TYPE	1537183	8.24835586548
Bambara-Adap	RANDOM_BY_TYPE	186249568	8.30438709259
Bambara-Adap	RANDOM_BY_TYPE	1898687	8.15714168549
Bambara-Adap	RANDOM_BY_TYPE	2092007	8.20402240753
Bambara-Adap	RANDOM_BY_TYPE	225747	8.29997730255
Bambara-Adap	RANDOM_BY_TYPE	235781	8.30976581573
Bambara-Adap	RANDOM_BY_TYPE	246061	8.26668834686
Bambara-Adap	RANDOM_BY_TYPE	3106098	8.20244979858
Bambara-Adap	RANDOM_BY_TYPE	3591824	8.18365478516
Bambara-Adap	RANDOM_BY_TYPE	399476896	8.2903585434
Bambara-Adap	RANDOM_BY_TYPE	400279	8.30405712128
Bambara-Adap	RANDOM_BY_TYPE	4460941	8.36365795135
Bambara-Adap	RANDOM_BY_TYPE	475406912	8.30980014801
Bambara-Adap	RANDOM_BY_TYPE	4981781	8.24356555939
Bambara-Adap	RANDOM_BY_TYPE	5004651	8.24324321747
Bambara-Adap	RANDOM_BY_TYPE	512961760	8.25324249268
Bambara-Adap	RANDOM_BY_TYPE	580765184	8.20536518097
Bambara-Adap	RANDOM_BY_TYPE	7064362	8.28204917908
Bambara-Adap	RANDOM_BY_TYPE	7177093	8.24630451202
Bambara-Adap	RANDOM_BY_TYPE	8223353	8.26613998413
Bambara-Adap	RANDOM_BY_TYPE	826630528	8.37035274506
Bambara-Adap	RANDOM_BY_TYPE	8870	8.26422023773
Bambara-Adap	RANDOM_BY_TYPE	9182431	8.28227424622
Bambara-Adap	RANDOM_BY_TYPE	9929610	8.28928852081
Bambara-Adap	RANDOM_BY_TYPE	9940974	8.1920747757
Bambara-Adap	GROUND	2539988	8.10533237457
Bambara-Adap	GROUND	5338281	8.12283325195
Bambara-Adap	GROUND	5388959	8.09473991394
Bambara-Adap	GROUND	5777476	8.11319923401
Bambara-Adap	GROUND	6097326	8.10269451141
Bambara-Adap	GROUND	7150625	8.10873126984
Bambara-Adap	GROUND	7619762	8.13603973389
Bambara-Adap	GROUND	8007937	8.07057762146
Bambara-Adap	GROUND	8273594	8.16118907928
Bambara-Adap	GROUND	9248407	8.10676956177
Erzya-Adap	REAL_REAL	1059428	5.06671619415
Erzya-Adap	REAL_REAL	109224	5.05711841583
Erzya-Adap	REAL_REAL	1139094	5.07233190536
Erzya-Adap	REAL_REAL	1231123	5.05128240585
Erzya-Adap	REAL_REAL	1295155	5.05711078644
Erzya-Adap	REAL_REAL	1311633	5.06853675842
Erzya-Adap	REAL_REAL	1311698	5.04178237915
Erzya-Adap	REAL_REAL	1387690	5.06586503983
Erzya-Adap	REAL_REAL	1440009	5.0522403717
Erzya-Adap	REAL_REAL	1475451	5.05641078949
Erzya-Adap	REAL_REAL	1506812	5.0581035614
Erzya-Adap	REAL_REAL	1537211	5.06293392181
Erzya-Adap	REAL_REAL	1538248	5.05985307693
Erzya-Adap	REAL_REAL	1713615	5.05512952805
Erzya-Adap	REAL_REAL	1797271	5.04744148254
Erzya-Adap	REAL_REAL	1805887	5.05572748184
Erzya-Adap	REAL_REAL	1818639	5.05209255219
Erzya-Adap	REAL_REAL	1870348	5.06311941147
Erzya-Adap	REAL_REAL	1936411	5.05992889404
Erzya-Adap	REAL_REAL	1970922	5.05184316635
Erzya-Adap	REAL_REAL	2031295	5.05653142929
Erzya-Adap	REAL_REAL	2076238	5.06141805649
Erzya-Adap	REAL_REAL	2077948	5.04530715942
Erzya-Adap	REAL_REAL	2130921	5.04623889923
Erzya-Adap	REAL_REAL	2146420	5.06946229935
Erzya-Adap	REAL_REAL	2233373	5.05908727646
Erzya-Adap	REAL_REAL	2240500	5.04985523224
Erzya-Adap	REAL_REAL	232729	5.07439994812
Erzya-Adap	REAL_REAL	2361781	5.09025192261
Erzya-Adap	REAL_REAL	2427784	5.06516361237
Erzya-Adap	REAL_REAL	2473490	5.06433773041
Erzya-Adap	REAL_REAL	2573973	5.0791182518
Erzya-Adap	REAL_REAL	2692019	5.07937145233
Erzya-Adap	REAL_REAL	2749995	5.05695009232
Erzya-Adap	REAL_REAL	2839498	5.04981422424
Erzya-Adap	REAL_REAL	2870117	5.05183649063
Erzya-Adap	REAL_REAL	2931254	5.05946826935
Erzya-Adap	REAL_REAL	2960140	5.0504360199
Erzya-Adap	REAL_REAL	3038874	5.05586576462
Erzya-Adap	REAL_REAL	3075446	5.0453543663
Erzya-Adap	REAL_REAL	3128095	5.04690170288
Erzya-Adap	REAL_REAL	3141734	5.06210327148
Erzya-Adap	REAL_REAL	3251897	5.05405235291
Erzya-Adap	REAL_REAL	3265125	5.06290197372
Erzya-Adap	REAL_REAL	3279728	5.05404758453
Erzya-Adap	REAL_REAL	3507310	5.05951356888
Erzya-Adap	REAL_REAL	3560470	5.06483411789
Erzya-Adap	REAL_REAL	3639041	5.05596971512
Erzya-Adap	REAL_REAL	3680756	5.0677781105
Erzya-Adap	REAL_REAL	3716198	5.05746412277
Erzya-Adap	REAL_REAL	3763141	5.05195045471
Erzya-Adap	REAL_REAL	3776148	5.05519723892
Erzya-Adap	REAL_REAL	3778768	5.063560009
Erzya-Adap	REAL_REAL	3952471	5.06332302094
Erzya-Adap	REAL_REAL	3976797	5.06349611282
Erzya-Adap	REAL_REAL	3978877	5.05011463165
Erzya-Adap	REAL_REAL	3990523	5.05338525772
Erzya-Adap	REAL_REAL	4012346	5.05257129669
Erzya-Adap	REAL_REAL	4057838	5.06046676636
Erzya-Adap	REAL_REAL	4067552	5.05476045609
Erzya-Adap	REAL_REAL	4393223	5.05040168762
Erzya-Adap	REAL_REAL	4456043	5.06980133057
Erzya-Adap	REAL_REAL	4569177	5.05900430679
Erzya-Adap	REAL_REAL	4590358	5.04697656631
Erzya-Adap	REAL_REAL	4609688	5.05116701126
Erzya-Adap	REAL_REAL	4634809	5.0731215477
Erzya-Adap	REAL_REAL	4718259	5.06856775284
Erzya-Adap	REAL_REAL	481002	5.05024766922
Erzya-Adap	REAL_REAL	4836001	5.0507569313
Erzya-Adap	REAL_REAL	4988120	5.05561256409
Erzya-Adap	REAL_REAL	5153835	5.05454540253
Erzya-Adap	REAL_REAL	5271652	5.05773448944
Erzya-Adap	REAL_REAL	5289613	5.05101108551
Erzya-Adap	REAL_REAL	5335468	5.05699872971
Erzya-Adap	REAL_REAL	54534	5.05362129211
Erzya-Adap	REAL_REAL	5454133	5.05405473709
Erzya-Adap	REAL_REAL	5462334	5.05164718628
Erzya-Adap	REAL_REAL	5525735	5.05877923965
Erzya-Adap	REAL_REAL	5551863	5.0439620018
Erzya-Adap	REAL_REAL	557128	5.04860925674
Erzya-Adap	REAL_REAL	5606380	5.05744600296
Erzya-Adap	REAL_REAL	5774034	5.08193731308
Erzya-Adap	REAL_REAL	5795368	5.05543756485
Erzya-Adap	REAL_REAL	5862134	5.05348825455
Erzya-Adap	REAL_REAL	5944738	5.05839824677
Erzya-Adap	REAL_REAL	597191	5.0458741188
Erzya-Adap	REAL_REAL	6023301	5.05540466309
Erzya-Adap	REAL_REAL	603471	5.05181741714
Erzya-Adap	REAL_REAL	6128789	5.04574537277
Erzya-Adap	REAL_REAL	6223963	5.06800031662
Erzya-Adap	REAL_REAL	6304180	5.08889722824
Erzya-Adap	REAL_REAL	631356	5.07161855698
Erzya-Adap	REAL_REAL	6342163	5.04833650589
Erzya-Adap	REAL_REAL	6350997	5.05919790268
Erzya-Adap	REAL_REAL	641028	5.04796075821
Erzya-Adap	REAL_REAL	6422988	5.05897951126
Erzya-Adap	REAL_REAL	6428561	5.06168794632
Erzya-Adap	REAL_REAL	6452299	5.05464363098
Erzya-Adap	REAL_REAL	6512866	5.0595703125
Erzya-Adap	REAL_REAL	6535831	5.05157661438
Erzya-Adap	REAL_REAL	6548500	5.0441160202
Erzya-Adap	REAL_REAL	6572093	5.06850576401
Erzya-Adap	REAL_REAL	6587672	5.05815172195
Erzya-Adap	REAL_REAL	6674157	5.04888772964
Erzya-Adap	REAL_REAL	6781480	5.04987859726
Erzya-Adap	REAL_REAL	6805137	5.06327104568
Erzya-Adap	REAL_REAL	6842189	5.05179643631
Erzya-Adap	REAL_REAL	6842954	5.0503616333
Erzya-Adap	REAL_REAL	6916742	5.05949544907
Erzya-Adap	REAL_REAL	6926390	5.04863214493
Erzya-Adap	REAL_REAL	6978438	5.05988121033
Erzya-Adap	REAL_REAL	6985837	5.05030012131
Erzya-Adap	REAL_REAL	7057765	5.05456733704
Erzya-Adap	REAL_REAL	7125400	5.05456399918
Erzya-Adap	REAL_REAL	7250737	5.09154558182
Erzya-Adap	REAL_REAL	7272458	5.04434347153
Erzya-Adap	REAL_REAL	7289226	5.0604262352
Erzya-Adap	REAL_REAL	730030	5.07591629028
Erzya-Adap	REAL_REAL	730140	5.0501499176
Erzya-Adap	REAL_REAL	7347507	5.05877494812
Erzya-Adap	REAL_REAL	7398201	5.04910755157
Erzya-Adap	REAL_REAL	7421659	5.1177148819
Erzya-Adap	REAL_REAL	7442412	5.05202913284
Erzya-Adap	REAL_REAL	7551155	5.06407403946
Erzya-Adap	REAL_REAL	7636192	5.05359601974
Erzya-Adap	REAL_REAL	7679053	5.05837869644
Erzya-Adap	REAL_REAL	7730118	5.05905437469
Erzya-Adap	REAL_REAL	7747896	5.05516195297
Erzya-Adap	REAL_REAL	774824	5.07198810577
Erzya-Adap	REAL_REAL	7879486	5.06507492065
Erzya-Adap	REAL_REAL	7923893	5.04741001129
Erzya-Adap	REAL_REAL	7989840	5.04519462585
Erzya-Adap	REAL_REAL	8170157	5.06037759781
Erzya-Adap	REAL_REAL	8268536	5.05054998398
Erzya-Adap	REAL_REAL	851619	5.05142354965
Erzya-Adap	REAL_REAL	8541301	5.05319261551
Erzya-Adap	REAL_REAL	862377	5.06611156464
Erzya-Adap	REAL_REAL	869276	5.0547041893
Erzya-Adap	REAL_REAL	8695321	5.05776929855
Erzya-Adap	REAL_REAL	8739275	5.05710744858
Erzya-Adap	REAL_REAL	8750251	5.05337238312
Erzya-Adap	REAL_REAL	8874333	5.06127214432
Erzya-Adap	REAL_REAL	8962568	5.04880428314
Erzya-Adap	REAL_REAL	9017516	5.0678396225
Erzya-Adap	REAL_REAL	9095081	5.05617523193
Erzya-Adap	REAL_REAL	9116444	5.08203029633
Erzya-Adap	REAL_REAL	912450	5.03787755966
Erzya-Adap	REAL_REAL	91251	5.05978536606
Erzya-Adap	REAL_REAL	9135401	5.06115722656
Erzya-Adap	REAL_REAL	9222409	5.05828237534
Erzya-Adap	REAL_REAL	9223001	5.05181837082
Erzya-Adap	REAL_REAL	9223435	5.0561876297
Erzya-Adap	REAL_REAL	9243432	5.05006217957
Erzya-Adap	REAL_REAL	9247889	5.06339263916
Erzya-Adap	REAL_REAL	9389041	5.05562162399
Erzya-Adap	REAL_REAL	939807	5.04768705368
Erzya-Adap	REAL_REAL	940826	5.0516910553
Erzya-Adap	REAL_REAL	9595495	5.05846261978
Erzya-Adap	REAL_REAL	968199	5.05290031433
Erzya-Adap	REAL_REAL	9704840	5.05831861496
Erzya-Adap	REAL_REAL	9706969	5.06747436523
Erzya-Adap	REAL_REAL	9755924	5.07076406479
Erzya-Adap	REAL_REAL	9774426	5.06369256973
Erzya-Adap	REAL_REAL	9832764	5.05646800995
Erzya-Adap	REAL_REAL	9867925	5.07571983337
Erzya-Adap	REAL_REAL	9873692	5.0598025322
Erzya-Adap	REAL_REAL	9886400	5.05034065247
Erzya-Adap	RANDOM_BY_TYPE	1011862	5.08878040314
Erzya-Adap	RANDOM_BY_TYPE	1023575	5.11371421814
Erzya-Adap	RANDOM_BY_TYPE	1034733	5.09536314011
Erzya-Adap	RANDOM_BY_TYPE	1055793	5.10180568695
Erzya-Adap	RANDOM_BY_TYPE	1056683	5.08774518967
Erzya-Adap	RANDOM_BY_TYPE	1059397	5.09533405304
Erzya-Adap	RANDOM_BY_TYPE	1079668	5.11201000214
Erzya-Adap	RANDOM_BY_TYPE	1090871	5.08996772766
Erzya-Adap	RANDOM_BY_TYPE	1090892	5.12553787231
Erzya-Adap	RANDOM_BY_TYPE	1095412	5.11196184158
Erzya-Adap	RANDOM_BY_TYPE	1113168	5.09245061874
Erzya-Adap	RANDOM_BY_TYPE	1122637	5.10143327713
Erzya-Adap	RANDOM_BY_TYPE	1128290	5.11129808426
Erzya-Adap	RANDOM_BY_TYPE	1133159	5.1063170433
Erzya-Adap	RANDOM_BY_TYPE	1135598	5.10229825974
Erzya-Adap	RANDOM_BY_TYPE	1148658	5.14128637314
Erzya-Adap	RANDOM_BY_TYPE	1149997	5.10374736786
Erzya-Adap	RANDOM_BY_TYPE	117528	5.12057828903
Erzya-Adap	RANDOM_BY_TYPE	117670000	5.0834197998
Erzya-Adap	RANDOM_BY_TYPE	1179586	5.12530708313
Erzya-Adap	RANDOM_BY_TYPE	1188385	5.09574174881
Erzya-Adap	RANDOM_BY_TYPE	1212484	5.11788225174
Erzya-Adap	RANDOM_BY_TYPE	1215085	5.15006875992
Erzya-Adap	RANDOM_BY_TYPE	1224833	5.1090722084
Erzya-Adap	RANDOM_BY_TYPE	1227224	5.09069061279
Erzya-Adap	RANDOM_BY_TYPE	1229866	5.10816431046
Erzya-Adap	RANDOM_BY_TYPE	1249773	5.10982084274
Erzya-Adap	RANDOM_BY_TYPE	1259446	5.09971761703
Erzya-Adap	RANDOM_BY_TYPE	12617	5.12882709503
Erzya-Adap	RANDOM_BY_TYPE	1272393	5.083132267
Erzya-Adap	RANDOM_BY_TYPE	1277906	5.10530471802
Erzya-Adap	RANDOM_BY_TYPE	130661	5.10649871826
Erzya-Adap	RANDOM_BY_TYPE	1308149	5.09679079056
Erzya-Adap	RANDOM_BY_TYPE	1310558	5.10508155823
Erzya-Adap	RANDOM_BY_TYPE	131386	5.11290073395
Erzya-Adap	RANDOM_BY_TYPE	1333442	5.09673023224
Erzya-Adap	RANDOM_BY_TYPE	1349025	5.09012460709
Erzya-Adap	RANDOM_BY_TYPE	1356402	5.1268157959
Erzya-Adap	RANDOM_BY_TYPE	1361948	5.10044050217
Erzya-Adap	RANDOM_BY_TYPE	1362759	5.09412813187
Erzya-Adap	RANDOM_BY_TYPE	137398	5.11971139908
Erzya-Adap	RANDOM_BY_TYPE	1377992	5.0952835083
Erzya-Adap	RANDOM_BY_TYPE	1421891	5.09324979782
Erzya-Adap	RANDOM_BY_TYPE	1425324	5.08041858673
Erzya-Adap	RANDOM_BY_TYPE	1464608	5.08959388733
Erzya-Adap	RANDOM_BY_TYPE	146936	5.10373497009
Erzya-Adap	RANDOM_BY_TYPE	1499032	5.08185434341
Erzya-Adap	RANDOM_BY_TYPE	1502589	5.09770202637
Erzya-Adap	RANDOM_BY_TYPE	1505122	5.09009647369
Erzya-Adap	RANDOM_BY_TYPE	1510150	5.10392189026
Erzya-Adap	RANDOM_BY_TYPE	1510327	5.08925533295
Erzya-Adap	RANDOM_BY_TYPE	1525944	5.08341646194
Erzya-Adap	RANDOM_BY_TYPE	1526406	5.14377164841
Erzya-Adap	RANDOM_BY_TYPE	1527693	5.09384870529
Erzya-Adap	RANDOM_BY_TYPE	153323	5.09581422806
Erzya-Adap	RANDOM_BY_TYPE	1547528	5.11112213135
