Language	Estimator	Model	Distance	Surprisal	Script	Part
e	Heldout	GROUND	2	-3.4378603542516895	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	GROUND	3	-3.4316203644452528	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	GROUND	4	-3.4317706577642557	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	GROUND	5	-3.432501485586861	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	GROUND	6	-3.4332868059896606	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	GROUND	0	-9.005620887866696	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	1	-6.455317423683054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	2	-6.342214414937233	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	3	-6.338072611854282	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	4	-6.356316306176121	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	5	-6.381746769551013	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	6	-6.410065914521884	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	GROUND	0	-10.419032305190985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	1	-8.359663191730062	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	2	-8.402621360040788	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	3	-8.554834278285735	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	4	-8.731828325492355	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	5	-8.917490372618598	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	GROUND	6	-9.106829966854216	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	0	-2.6416252183116504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	1	-0.37650160959584095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	2	-0.3626707838612035	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	3	-0.3605702197993285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	4	-0.3599111769919536	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	5	-0.35970023986713956	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	6	-0.35966150948790654	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	AND	0	-11.677978303784094	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	1	-9.498379576513583	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	2	-9.496431021569727	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	3	-9.63158292814026	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	4	-9.794628630155112	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	5	-9.967947167375826	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	6	-10.14583829965507	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	AND	0	-12.029963095413597	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	1	-10.944957274792046	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	2	-11.33128903097004	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	3	-11.781640395300393	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	4	-12.243467757192931	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	5	-12.70867474657096	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	6	-13.175201959744221	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	AND	0	-6.156792925218384	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	1	-3.517508481302296	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	2	-3.4339068132610024	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	3	-3.427025910375559	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	4	-3.42707351832948	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	5	-3.427778616842208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	6	-3.4285479411608506	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	AND	0	-9.005620887866696	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	1	-7.078203802454044	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	2	-7.008081677016994	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	3	-7.033728355777358	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	4	-7.079669189112118	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	5	-7.132406053156888	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	6	-7.187988312901544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	AND	0	-10.419032305190985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	1	-8.745155631773727	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	2	-8.804514647773166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	3	-8.958988507459065	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	4	-9.135433818756116	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	5	-9.319589115005622	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	AND	6	-9.50700350288416	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	0	-2.6416252183116504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	1	-0.37650972025398344	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	2	-0.36270844311858524	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	3	-0.3606038845601698	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	4	-0.359944209065067	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	5	-0.35973319612148535	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	6	-0.3596944814810331	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	EOS
e	Heldout	DNA	0	-11.677978303784094	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	1	-9.497943511850815	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	2	-9.499753907878327	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	3	-9.635410762871192	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	4	-9.798543548365197	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	5	-9.97182598882906	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	6	-10.14964501031812	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	NOUN
e	Heldout	DNA	0	-12.029963095413597	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	1	-11.044830481513305	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	2	-11.438824815943574	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	3	-11.89292009681757	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	4	-12.357894797895904	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	5	-12.826148908847397	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	6	-13.29571073086702	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	amod
e	Heldout	DNA	0	-6.156792925218384	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	1	-3.5178302270469666	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	2	-3.4378117812917757	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	3	-3.4315778915796	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	4	-3.431730257037121	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	5	-3.432462592997498	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	6	-3.4332493521218326	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	case
e	Heldout	DNA	0	-9.005620887866696	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	1	-6.451132347585104	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	2	-6.337267438769535	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	3	-6.332522631344562	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	4	-6.35010801638649	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	5	-6.374840289360785	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	6	-6.402439934944809	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	det
e	Heldout	DNA	0	-10.419032305190985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	1	-8.280559042018655	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	2	-8.308677611127262	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	3	-8.445053727767265	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	4	-8.606497885484027	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	5	-8.77662409128793	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	DNA	6	-8.950366882298521	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs.py	nummod
e	Heldout	NAD	0	-2.804034052068969	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	1	-0.6652959573944914	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	2	-0.6558765479438147	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	3	-0.6547523607588983	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	4	-0.6543547697328803	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	5	-0.654185494902445	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	6	-0.6541079500921422	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	NAD	0	-11.381982222617461	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	1	-9.658127999827185	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	2	-9.518746408083741	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	3	-9.554891998862956	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	4	-9.613436323686784	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	5	-9.67881182929768	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	6	-9.747035248634607	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	NAD	0	-11.48543692147481	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	1	-10.559157940380176	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	2	-10.902069822436152	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	3	-11.32034801214107	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	4	-11.758226362693941	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	5	-12.203325647921824	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	6	-12.651508497261936	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	NAD	0	-5.943536699790683	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	1	-3.146648711215157	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	2	-3.065223940271283	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	3	-3.0594045594112997	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	4	-3.060222174625957	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	5	-3.0616489779551097	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	6	-3.0631319185420303	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	NAD	0	-8.60310516181837	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	1	-6.579505693354958	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	2	-6.420610059985668	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	3	-6.418100363110156	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	4	-6.457065217971641	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	5	-6.5122536471444095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	6	-6.574689347270282	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	NAD	0	-9.89642802389767	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	1	-7.336834387287097	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	2	-7.299090906043587	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	3	-7.408354311491685	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	4	-7.561903677540687	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	5	-7.732835568605191	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	NAD	6	-7.911451828934554	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	0	-2.804034052068969	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	1	-0.6653113986347049	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	2	-0.6560742580538912	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	3	-0.654945764870041	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	4	-0.6545477755114895	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	5	-0.6543783608339542	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	6	-0.6543007556211802	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	DNA	0	-11.381982222617461	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	1	-9.652649649175741	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	2	-9.51511614237443	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	3	-9.54861790418324	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	4	-9.60430402004369	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	5	-9.666895263245328	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	6	-9.732399621953949	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
e	Heldout	DNA	0	-11.48543692147481	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	1	-10.583398724291863	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	2	-10.890508127791117	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	3	-11.271692000937124	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	4	-11.671890489628746	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	5	-12.079123181735628	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	6	-12.48938541313113	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod
e	Heldout	DNA	0	-5.943536699790683	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	1	-3.1490382320284254	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	2	-3.0914944475120016	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	3	-3.0894533315175705	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	4	-3.0909067656206557	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	5	-3.092587215893072	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	6	-3.0942824430971423	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case
e	Heldout	DNA	0	-8.60310516181837	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	1	-5.7041176585655995	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	2	-5.5333730367703335	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	3	-5.512140990701974	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	4	-5.5324960905026765	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	5	-5.568386442911559	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	6	-5.610886385931957	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det
e	Heldout	DNA	0	-9.89642802389767	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	1	-7.371478064605803	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	2	-7.344885412382736	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	3	-7.463957730311098	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	4	-7.626296929883926	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	5	-7.805476828735095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	DNA	6	-7.992052050551591	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod
e	Heldout	AND	0	-2.804034052068969	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	1	-0.6652920729568502	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	2	-0.656076091228173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	3	-0.6549581253471504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	4	-0.6545617037558311	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	5	-0.6543929591027011	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	6	-0.654315665546076	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS
e	Heldout	AND	0	-11.381982222617461	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN
